tp,fp,tn,fn,tpr,recall,fpr,precision,f1,iou,filter,label,frame_idx,snr_before,snr_after,snr_improvement,contrast_before,contrast_after,contrast_change,params
149,25,12114,0,1.0,1.0,0.002059477716451108,0.8563218390804598,0.9226006191950465,0.8563218390804598,bilateral,bilateral_d5,16,0.8357383526811024,0.7866558174177672,-0.04908253526333517,22.96094511830296,21.3494873046875,-1.6114578136154591,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,20,12119,0,1.0,1.0,0.0016475821731608863,0.8816568047337278,0.9371069182389937,0.8816568047337278,bilateral,bilateral_d5,17,0.8297315014323717,0.7807680200009938,-0.048963481431377964,22.79879168709354,21.188430786132812,-1.6103609009607283,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,32,12107,0,1.0,1.0,0.002636131477057418,0.8232044198895028,0.9030303030303031,0.8232044198895028,bilateral,bilateral_d5,18,0.8282361002571499,0.780598958732171,-0.04763714152497889,23.48098920596513,21.873245239257812,-1.607743966707318,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,22,12117,0,1.0,1.0,0.001812340390476975,0.8713450292397661,0.93125,0.8713450292397661,bilateral,bilateral_d5,19,0.791123934282152,0.7440020053919679,-0.04712192889018407,23.098408229378123,21.48358154296875,-1.6148266864093728,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,28,12111,0,1.0,1.0,0.002306615042425241,0.8418079096045198,0.9141104294478527,0.8418079096045198,bilateral,bilateral_d5,20,1.0482274508523426,0.9941087463646451,-0.05411870448769751,23.715584326441018,22.087417602539062,-1.6281667239019555,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,34,12105,0,1.0,1.0,0.002800889694373507,0.8142076502732241,0.8975903614457832,0.8142076502732241,bilateral,bilateral_d5,21,0.9068095903975193,0.8562726101504678,-0.050536980247051444,23.26121359041045,21.651992797851562,-1.6092207925588866,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,29,12110,0,1.0,1.0,0.0023889941510832854,0.8370786516853933,0.9113149847094802,0.8370786516853933,bilateral,bilateral_d5,22,0.7962807325814497,0.746966986827322,-0.049313745754127725,22.574008719215016,20.930892944335938,-1.6431157748790781,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,24,12115,0,1.0,1.0,0.0019770986077930638,0.861271676300578,0.9254658385093167,0.861271676300578,bilateral,bilateral_d5,23,0.7846932406097991,0.7378497136098177,-0.0468435269999814,22.903523272324293,21.30364990234375,-1.5998733699805427,"{'diameter': 5, 'sigma_color': 18, 'sigma_space': 5}"
149,112,12027,0,1.0,1.0,0.009226460169700964,0.5708812260536399,0.726829268292683,0.5708812260536399,bilateral,bilateral_d9,0,0.8729022746261866,0.7180141031486988,-0.1548881714774878,23.19522589570633,18.816268920898438,-4.378956974807892,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,112,12027,0,1.0,1.0,0.009226460169700964,0.5708812260536399,0.726829268292683,0.5708812260536399,bilateral,bilateral_d9,1,0.9132258850474145,0.7526111444463335,-0.16061474060108105,23.417759761038013,19.014404296875,-4.403355464163013,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,104,12035,0,1.0,1.0,0.008567427300436609,0.5889328063241107,0.7412935323383084,0.5889328063241107,bilateral,bilateral_d9,2,0.7472847494486167,0.6073397536006779,-0.13994499584793874,22.423951962087614,18.0284423828125,-4.395509579275114,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
148,85,12054,1,0.9932885906040269,0.9932885906040269,0.007002224235933767,0.6351931330472103,0.774869109947644,0.6324786324786325,bilateral,bilateral_d9,3,1.1062823845290635,0.9393470698385818,-0.16693531469048162,26.000810869276535,21.684890747070312,-4.315920122206222,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,136,12003,0,1.0,1.0,0.011203558777494028,0.5228070175438596,0.6866359447004609,0.5228070175438596,bilateral,bilateral_d9,4,0.8855104426545294,0.7288238392670914,-0.156686603387438,23.531814274788587,19.101318359375,-4.430495915413587,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,96,12043,0,1.0,1.0,0.007908394431172255,0.6081632653061224,0.7563451776649746,0.6081632653061224,bilateral,bilateral_d9,5,0.9737528142512779,0.7992633716816263,-0.1744894425696516,23.063294779970335,18.5926513671875,-4.4706434127828345,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
148,102,12037,1,0.9932885906040269,0.9932885906040269,0.00840266908312052,0.592,0.7418546365914787,0.5896414342629482,bilateral,bilateral_d9,6,0.9052996090199855,0.7342079280726246,-0.17109168094736094,21.364602525680368,17.016036987304688,-4.348565538375681,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,84,12055,0,1.0,1.0,0.006919845127275723,0.6394849785407726,0.7801047120418848,0.6394849785407726,bilateral,bilateral_d9,7,0.9282303447279603,0.7599092731168203,-0.16832107161113996,22.913927585287183,18.4549560546875,-4.458971530599683,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,106,12033,0,1.0,1.0,0.008732185517752698,0.5843137254901961,0.7376237623762376,0.5843137254901961,bilateral,bilateral_d9,8,0.9263648489851434,0.763398583572698,-0.1629662654124454,22.868457417114143,18.539108276367188,-4.329349140746956,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,107,12032,0,1.0,1.0,0.008814564626410741,0.58203125,0.7358024691358025,0.58203125,bilateral,bilateral_d9,9,0.9721968411334363,0.8013290014634632,-0.1708678396699731,23.990665506444003,19.457870483398438,-4.532795023045566,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,107,12032,0,1.0,1.0,0.008814564626410741,0.58203125,0.7358024691358025,0.58203125,bilateral,bilateral_d9,10,0.8297047864677873,0.6804461354761738,-0.1492586509916135,22.802197439326136,18.45281982421875,-4.349377615107386,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,104,12035,0,1.0,1.0,0.008567427300436609,0.5889328063241107,0.7412935323383084,0.5889328063241107,bilateral,bilateral_d9,11,1.0747780466188417,0.9211172041834933,-0.1536608424353484,28.48448086556752,24.067626953125,-4.4168539124425195,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
148,90,12049,1,0.9932885906040269,0.9932885906040269,0.0074141197792239886,0.6218487394957983,0.764857881136951,0.6192468619246861,bilateral,bilateral_d9,12,0.7975702665964833,0.6392500604558028,-0.15832020614068054,21.138410548184652,16.704147338867188,-4.434263209317464,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,104,12035,0,1.0,1.0,0.008567427300436609,0.5889328063241107,0.7412935323383084,0.5889328063241107,bilateral,bilateral_d9,13,0.8959729304041005,0.7356096467801456,-0.1603632836239549,22.975527759078005,18.582244873046875,-4.39328288603113,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,81,12058,0,1.0,1.0,0.00667270780130159,0.6478260869565218,0.7862796833773087,0.6478260869565218,bilateral,bilateral_d9,14,0.885733425225472,0.7250066814337678,-0.16072674379170426,22.72255353043741,18.316635131835938,-4.405918398601472,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,90,12049,0,1.0,1.0,0.0074141197792239886,0.6234309623430963,0.7680412371134021,0.6234309623430963,bilateral,bilateral_d9,15,0.9755375574485559,0.8060763808023026,-0.16946117664625326,24.08471717510264,19.573715209960938,-4.511001965141702,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,99,12040,0,1.0,1.0,0.008155531757146388,0.6008064516129032,0.7506297229219143,0.6008064516129032,bilateral,bilateral_d9,16,0.8357383526811024,0.6850223849136078,-0.15071596776749463,22.96094511830296,18.576980590820312,-4.383964527482647,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,90,12049,0,1.0,1.0,0.0074141197792239886,0.6234309623430963,0.7680412371134021,0.6234309623430963,bilateral,bilateral_d9,17,0.8297315014323717,0.6772988377199831,-0.15243266371238862,22.79879168709354,18.366455078125,-4.432336608968541,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,114,12025,0,1.0,1.0,0.009391218387017052,0.5665399239543726,0.7233009708737863,0.5665399239543726,bilateral,bilateral_d9,18,0.8282361002571499,0.6826994383555103,-0.1455366619016396,23.48098920596513,19.1163330078125,-4.36465619815263,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,87,12052,0,1.0,1.0,0.007166982453249856,0.6313559322033898,0.7740259740259741,0.6313559322033898,bilateral,bilateral_d9,19,0.791123934282152,0.6450496609092383,-0.14607427337291368,23.098408229378123,18.612991333007812,-4.48541689637031,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,119,12020,0,1.0,1.0,0.009803113930307274,0.5559701492537313,0.7146282973621103,0.5559701492537313,bilateral,bilateral_d9,20,1.0482274508523426,0.8711984062202922,-0.17702904463205038,23.715584326441018,19.335693359375,-4.379890967066018,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,119,12020,0,1.0,1.0,0.009803113930307274,0.5559701492537313,0.7146282973621103,0.5559701492537313,bilateral,bilateral_d9,21,0.9068095903975193,0.7435351172941935,-0.16327447310332577,23.26121359041045,18.785476684570312,-4.475736905840137,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,123,12016,0,1.0,1.0,0.010132630364939452,0.5477941176470589,0.7078384798099763,0.5477941176470589,bilateral,bilateral_d9,22,0.7962807325814497,0.6493249549831479,-0.1469557775983018,22.574008719215016,18.18109130859375,-4.392917410621266,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
149,98,12041,0,1.0,1.0,0.008073152648488343,0.6032388663967612,0.7525252525252526,0.6032388663967612,bilateral,bilateral_d9,23,0.7846932406097991,0.6395920462504474,-0.14510119435935165,22.903523272324293,18.454055786132812,-4.44946748619148,"{'diameter': 9, 'sigma_color': 28, 'sigma_space': 7}"
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,0,0.8729022746261866,0.412633353970297,-0.46026892065588965,23.19522589570633,10.429830558239388,-12.765395337466941,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,1,0.9132258850474145,0.4532654617956379,-0.4599604232517766,23.417759761038013,10.966574662027,-12.451185099011013,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,2,0.7472847494486167,0.33600803857261136,-0.4112767108760053,22.423951962087614,9.859261585932217,-12.564690376155397,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,3,1.1062823845290635,0.7218912947901409,-0.38439108973892255,26.000810869276535,15.873500650625942,-10.127310218650592,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,4,0.8855104426545294,0.4493900182531064,-0.43612042440142296,23.531814274788587,11.353588826517978,-12.17822544827061,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,5,0.9737528142512779,0.4956030976550503,-0.4781497165962276,23.063294779970335,10.884323671908476,-12.178971108061859,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,6,0.9052996090199855,0.36897312475879696,-0.5363264842611886,21.364602525680368,8.119392416185121,-13.245210109495247,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,7,0.9282303447279603,0.48150298295976157,-0.4467273617681987,22.913927585287183,11.153784773667411,-11.760142811619772,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,8,0.9263648489851434,0.45549428429712535,-0.470870564688018,22.868457417114143,10.514745395380288,-12.353712021733855,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,9,0.9721968411334363,0.5000079081561922,-0.47218893297724407,23.990665506444003,11.577287653700324,-12.413377852743679,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,10,0.8297047864677873,0.3873727035470549,-0.44233208292073245,22.802197439326136,10.187839685766534,-12.614357753559602,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,11,1.0747780466188417,0.7077280243150091,-0.36705002230383255,28.48448086556752,17.995080689084915,-10.489400176482604,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,12,0.7975702665964833,0.31420916031220314,-0.4833611062842802,21.138410548184652,8.008990263361795,-13.129420284822857,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,13,0.8959729304041005,0.44969131852461713,-0.4462816118794834,22.975527759078005,10.927987695624779,-12.047540063453226,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,14,0.885733425225472,0.4574992875688033,-0.42823413765666873,22.72255353043741,11.071629158588081,-11.650924371849328,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,15,0.9755375574485559,0.49174215662198917,-0.4837954008265667,24.08471717510264,11.362006228224942,-12.722710946877697,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,16,0.8357383526811024,0.40058699031961376,-0.43515136236148866,22.96094511830296,10.562315359651535,-12.398629758651424,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,17,0.8297315014323717,0.400152564138767,-0.42957893729360475,22.79879168709354,10.524114329454136,-12.274677357639405,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,18,0.8282361002571499,0.4668934062688825,-0.3613426939882674,23.48098920596513,12.733798723803545,-10.747190482161585,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,19,0.791123934282152,0.4028632071395452,-0.3882607271426068,23.098408229378123,11.372697104701217,-11.725711124676906,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,20,1.0482274508523426,0.550339068666823,-0.49788838218551956,23.715584326441018,11.372896726876121,-12.342687599564897,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,21,0.9068095903975193,0.43282409932923627,-0.473985491068283,23.26121359041045,10.514980505941764,-12.746233084468685,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,22,0.7962807325814497,0.377797430645346,-0.4184833019361037,22.574008719215016,10.315502502643596,-12.25850621657142,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h5,23,0.7846932406097991,0.41317532405439145,-0.3715179165554076,22.903523272324293,11.660680926263893,-11.2428423460604,{'h': 5}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,0,0.8729022746261866,0.3406058926947374,-0.5322963819314492,23.19522589570633,8.605667598117606,-14.589558297588724,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,1,0.9132258850474145,0.3690032554149008,-0.5442226296325137,23.417759761038013,8.92775132319619,-14.490008437841823,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,2,0.7472847494486167,0.2723194954236655,-0.47496525402495116,22.423951962087614,7.98498015177347,-14.438971810314143,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,3,1.1062823845290635,0.6521812513046373,-0.45410113322442613,26.000810869276535,14.339810135180187,-11.661000734096348,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,4,0.8855104426545294,0.36128526841453085,-0.5242251742399986,23.531814274788587,9.127635224916702,-14.404179049871885,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,5,0.9737528142512779,0.38698466045556146,-0.5867681537957165,23.063294779970335,8.476642914403186,-14.586651865567148,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,6,0.9052996090199855,0.2980392754217465,-0.6072603335982389,21.364602525680368,6.554520917024917,-14.810081608655452,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,7,0.9282303447279603,0.40403181833097823,-0.5241985263969821,22.913927585287183,9.340933736788259,-13.572993848498925,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,8,0.9263648489851434,0.360664359432389,-0.5657004895527544,22.868457417114143,8.322967110116565,-14.545490306997579,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,9,0.9721968411334363,0.39426515422487934,-0.5779316869085569,23.990665506444003,9.11509673431064,-14.875568772133363,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,10,0.8297047864677873,0.3056564537483572,-0.5240483327194301,22.802197439326136,8.035874934268406,-14.76632250505773,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,11,1.0747780466188417,0.630954650571573,-0.4438233960472687,28.48448086556752,16.038373040898534,-12.446107824668985,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,12,0.7975702665964833,0.24855241772180364,-0.5490178488746797,21.138410548184652,6.326816338200217,-14.811594209984435,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,13,0.8959729304041005,0.3651552597412437,-0.5308176706628569,22.975527759078005,8.86457312287439,-14.110954636203616,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,14,0.885733425225472,0.35888508592737545,-0.5268483392980966,22.72255353043741,8.683116565918453,-14.039436964518956,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,15,0.9755375574485559,0.3878944152805368,-0.587643142168019,24.08471717510264,8.951856809823738,-15.132860365278901,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,16,0.8357383526811024,0.31165751750181564,-0.5240808351792867,22.96094511830296,8.209475249631083,-14.751469868671876,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,17,0.8297315014323717,0.3232703782689379,-0.5064611231634338,22.79879168709354,8.497734106190222,-14.301057580903318,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,18,0.8282361002571499,0.3663473861170629,-0.461888714140087,23.48098920596513,9.991766349561885,-13.489222856403245,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,19,0.791123934282152,0.3176151379368349,-0.4735087963453171,23.098408229378123,8.964510637686203,-14.13389759169192,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,20,1.0482274508523426,0.44368570042170996,-0.6045417504306326,23.715584326441018,9.162806434104425,-14.552777892336593,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,21,0.9068095903975193,0.34180480205396657,-0.5650047883435527,23.26121359041045,8.297930053339655,-14.963283537070794,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,22,0.7962807325814497,0.30518748267331064,-0.4910932499081391,22.574008719215016,8.323763380791831,-14.250245338423184,{'h': 10}
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,nlm,nlm_h10,23,0.7846932406097991,0.33382386638446615,-0.4508693742253329,22.903523272324293,9.421332676728923,-13.48219059559537,{'h': 10}
